date,time,temperature,humidity,mq2_Smoke,mq5_CH4,mq5_LPG,mq7_CO,M_fire,M_gas,Warning_fire,Warning_gas,Detailed_Analysis_Fire,Detailed_Analysis_Gas,Mode,Relay1,Relay2,Relay3,Relay4,
5/11/2025,0:22:49,30.586,70.362,14.74479,25.5835,19.39069,14.9346,15.81198,0.54205,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 70.4%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (19.4 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:27:46,29.563,73.503,14.68577,26.00238,18.60466,14.5049,20.00828,0.83409,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 73.5%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (18.6 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:28:31,30.219,71.459,14.17568,25.61641,17.20894,13.43417,18.2471,0.32853,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 71.5%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (17.2 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:29:23,30.292,69.818,14.67272,26.09126,17.16817,13.46515,23.58641,0.80095,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 69.8%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (17.2 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:37:12,29.599,72.374,15.54616,25.438,18.22848,13.95168,18.69451,0.38235,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 72.4%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (18.2 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:38:02,30.374,79.617,15.03126,24.84484,18.54083,13.75122,16.44892,0.17103,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 79.6%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (18.5 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:39:52,30.353,70.794,14.31158,25.13556,18.15357,14.13644,21.78681,0.40569,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 70.8%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (18.2 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:41:09,29.3,79.59,15.12907,24.20978,17.13299,13.49048,25.55863,0.38689,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 79.6%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.1 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:51:24,29.057,72.555,15.36049,26.47055,17.15104,13.62269,19.92322,0.65745,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 72.6%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (17.2 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:55:20,29.636,75.992,14.65445,24.50354,17.71725,13.27556,21.65074,0.97036,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 76.0%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (17.7 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:56:17,29.432,76.882,15.53318,24.18616,17.16757,14.50536,28.04818,0.60315,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 76.9%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.2 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,0:56:49,30.871,77.657,15.13748,26.71937,18.98414,14.8949,29.52606,0.15544,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 77.7%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (19.0 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:05:45,29.814,74.971,15.79425,26.43632,17.7342,13.35538,14.05092,0.33775,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 75.0%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (17.7 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:10:58,29.118,75.613,14.54717,24.84904,19.15739,13.19894,21.2766,0.1582,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 75.6%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (19.2 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:16:37,30.918,69.071,15.88076,24.96709,17.5924,14.3873,16.8736,0.52506,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 69.1%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.0 ppm), LPG (17.6 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:18:21,29.052,69.697,14.27202,26.19724,18.79271,14.89532,28.25232,0.41668,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 69.7%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (18.8 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:19:50,29.066,70.94,14.05284,25.65425,17.34619,14.74924,22.25506,0.29172,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 70.9%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (17.3 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:21:18,29.045,76.834,15.03374,24.30578,18.68939,13.14703,17.64322,0.39863,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 76.8%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (18.7 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:24:05,30.903,77.118,14.78423,25.20426,19.1544,13.60023,26.07818,0.7948,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 77.1%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (19.2 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:26:21,30.13,78.343,14.70112,24.20339,17.08718,13.97035,13.3908,0.7095,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 78.3%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.1 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:29:49,29.16,71.823,15.09925,24.39694,17.20245,14.27197,27.10091,0.75613,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 71.8%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (17.2 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:30:08,29.901,75.821,14.54639,26.47187,19.95377,13.42953,15.53374,0.59158,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 75.8%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (20.0 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:33:50,29.379,78.162,15.74243,26.02414,17.69497,13.92247,23.28819,0.93488,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 78.2%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (17.7 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:37:08,30.553,78.53,14.32354,24.60488,18.03521,14.27252,20.60354,0.10319,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 78.5%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (18.0 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:37:35,29.995,75.734,14.79261,25.42933,18.13034,14.55539,16.41265,0.19533,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 75.7%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (18.1 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:38:55,29.45,70.584,15.65336,24.20804,19.10602,14.46296,28.23723,0.80115,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 70.6%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (19.1 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:49:38,30.462,79.656,15.27703,25.29796,19.19086,13.83848,20.16624,0.74403,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 79.7%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (19.2 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:49:38,29.549,69.533,15.16907,24.74631,19.1999,13.61069,27.17247,0.396,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 69.5%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (19.2 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:51:12,29.115,70.261,15.5386,25.80871,17.44721,14.65419,16.78371,0.39466,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 70.3%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (17.4 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:54:50,30.417,71.941,15.35154,24.91225,19.13018,14.55472,12.78401,0.81341,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 71.9%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (19.1 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:58:42,30.844,77.034,14.36713,25.28525,19.77405,14.90785,26.57347,0.45119,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 77.0%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (19.8 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,1:59:42,30.582,70.983,15.98445,26.43245,17.38444,13.2105,14.95233,0.24663,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 71.0%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (17.4 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:06:02,29.77,73.325,14.89485,24.93196,19.29837,13.36992,28.37423,0.28335,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 73.3%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (19.3 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:08:22,29.94,77.58,15.52463,25.91527,19.82183,13.94234,28.04321,0.79896,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 77.6%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (19.8 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:08:33,29.192,78.774,15.86492,26.4748,19.10886,13.92383,18.57014,0.62102,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 78.8%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (19.1 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:15:14,29.394,76.071,15.55486,26.63431,18.20396,13.83414,11.64411,0.18911,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 76.1%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (18.2 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:16:24,29.746,79.329,14.36634,24.2547,18.64165,14.62606,21.87296,0.53563,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 79.3%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (18.6 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:19:27,29.321,77.287,14.12978,25.46772,18.20185,13.16609,19.42041,0.4229,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 77.3%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (25.5 ppm), LPG (18.2 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:20:12,30.746,75.206,15.78307,24.37682,19.92248,14.93373,14.96747,0.82881,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 75.2%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.9 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:20:46,30.087,75.139,15.67089,24.97237,17.53586,13.56893,10.76635,0.35565,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 75.1%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.0 ppm), LPG (17.5 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:20:52,30.684,71.08,14.84424,24.96957,19.89403,14.62258,27.91367,0.30519,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 71.1%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.0 ppm), LPG (19.9 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:29:45,30.916,70.862,15.15217,26.01382,19.73255,14.69516,17.82173,0.91825,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 70.9%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (19.7 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:32:37,29.197,79.35,15.10217,24.41272,19.72288,14.96092,10.70386,0.53897,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 79.4%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.7 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:35:33,29.087,72.68,14.19126,26.47935,17.96002,13.64844,20.46316,0.44467,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 72.7%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (18.0 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:40:40,29.557,70.374,15.70065,26.53286,19.0397,14.06086,17.40638,0.477,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 70.4%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (19.0 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:41:10,30.766,76.089,14.50548,26.52182,17.0853,13.92155,29.24356,0.59034,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 76.1%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (17.1 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:41:37,29.752,77.966,15.4957,24.18749,18.54528,13.04033,10.51454,0.77041,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 78.0%, Kh? CO th?p (13.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (18.5 ppm), CO (13.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:47:32,30.459,77.028,15.57852,25.63852,17.61914,13.4473,18.90576,0.87441,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 77.0%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (17.6 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:48:24,29.993,73.68,15.4437,25.53763,17.67616,13.9633,28.52078,0.69204,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 73.7%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.5 ppm), LPG (17.7 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:52:54,30.227,78.731,15.80437,25.40147,19.64306,13.48763,15.56206,0.5423,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 78.7%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (19.6 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:53:39,29.879,72.576,14.40023,24.33715,19.82279,13.52401,12.41556,0.39464,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 72.6%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (19.8 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,2:57:14,29.769,78.914,15.15581,25.40832,19.50438,14.28471,23.86596,0.35673,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 78.9%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (19.5 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:01:04,30.247,73.706,15.7242,25.84279,19.32472,13.95318,18.88834,0.55352,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 73.7%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (19.3 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:06:49,29.278,73.219,15.23184,25.15509,18.04281,13.37589,15.89444,0.272,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 73.2%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (18.0 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:12:40,29.972,75.314,14.84302,24.82543,19.21206,13.2794,16.27684,0.44207,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 75.3%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (19.2 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:13:32,30.147,71.552,15.19386,26.73671,18.67105,13.76297,18.87943,0.20983,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 71.6%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (18.7 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:15:35,29.986,75.835,15.65983,26.65198,19.41526,14.99794,13.06736,0.99276,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 75.8%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (19.4 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:18:47,30.712,69.848,15.93401,24.2848,18.78403,14.85282,15.51739,0.19797,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 69.8%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (18.8 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:24:04,29.6,79.267,15.71864,24.64451,18.70375,13.10252,12.08727,0.13533,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 79.3%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (18.7 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:25:17,30.958,72.062,15.42881,24.59085,17.17939,13.23963,15.43827,0.32604,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 72.1%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (17.2 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:31:16,29.648,77.37,15.1491,25.88927,17.26181,14.98913,16.51462,0.28724,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 77.4%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (17.3 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:32:43,30.028,76.948,14.13271,25.60925,19.33138,14.16876,22.22458,0.45832,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 76.9%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (19.3 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:35:53,30.051,73.463,14.39259,24.47184,19.11715,13.26613,28.25838,0.93044,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 73.5%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (19.1 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:37:18,29.201,69.157,15.39011,26.62523,17.21229,14.45968,20.52463,0.3437,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 69.2%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (17.2 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:38:49,30.745,75.001,14.42298,24.48297,19.75887,14.1702,19.27284,0.50876,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 75.0%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (19.8 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:42:48,30.12,73.665,14.84725,25.12581,17.25678,14.37237,29.59317,0.80789,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 73.7%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (17.3 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:52:30,29.533,73.523,14.39352,24.64954,18.66668,13.05703,21.34927,0.22473,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 73.5%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (18.7 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:53:31,29.944,73.167,14.22691,26.08147,18.6393,14.61523,23.80552,0.67126,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 73.2%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (18.6 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:53:37,29.737,74.628,15.61864,24.55886,19.2758,13.83078,27.85653,0.64478,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 74.6%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (19.3 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:54:26,30.504,77.334,14.00399,25.13613,18.80506,13.7943,15.65184,0.55885,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 77.3%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (18.8 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,3:55:43,30.524,71.405,15.47649,25.81644,19.56715,13.3546,22.88528,0.30465,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 71.4%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (19.6 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
